# Wettercode - "weatherng-sd & weatherng"
# http://edg3.co.uk/snippets/weather-location-codes/
#
# Deutschland 
# http://edg3.co.uk/snippets/weather-location-codes/germany/
#
# mango 06.08.2012
#
GMXX0982, Bischbrunn
GMXX0983, Wernberg-Koblitz
GMXX0984, Grossrinderfeld
GMXX0985, Hohenhorn
GMXX0986, Hawangen
GMXX0987, Hohenaltheim
GMXX0988, Nohfelden
GMXX0989, Neuhof
GMXX0990, Oberkotzau
GMXX0991, Hilzingen
GMXX0992, Lauenhagen
GMXX0993, Niederkirchen
GMXX0994, Wilhelmsfeld
GMXX0995, Friedrichskoog
GMXX0996, Dieburg
GMXX0997, Ueckermunde
GMXX0998, Rickling
GMXX0999, Neu Kaliss
GMXX1000, Oetzen
GMXX1001, Marktl
GMXX1002, Munchen
GMXX1003, Kempenich
GMXX1004, Gondershausen
GMXX1005, Stuhr
GMXX1006, Oldisleben
GMXX1007, Roggenburg
GMXX1008, Horst
GMXX1009, Dormettingen
GMXX1010, Karlsfeld
GMXX1011, Zeulenroda
GMXX1012, Marktoffingen
GMXX1013, Freinsheim
GMXX1014, Waldesch
GMXX1015, Steinau an der Strasse
GMXX1016, Oberbergkirchen
GMXX1017, Burgoberbach
GMXX1018, Meinerzhagen
GMXX1019, Bad Kissingen
GMXX1020, Eiselfing
GMXX1021, Kollmar
GMXX1022, Mainhausen
GMXX1023, Thungersheim
GMXX1024, Rosenow
GMXX1025, Zenting
GMXX1026, Eberbach
GMXX1027, Borken/Hessen
GMXX1028, Warendorf
GMXX1029, Risum-Lindholm
GMXX1030, Junkerath
GMXX1031, Vohrenbach
GMXX1032, Grossenseebach
GMXX1033, Profen
GMXX1034, Nuthe-Urstromtal
GMXX1035, Bad Wurzach
GMXX1036, Schonberg/Holstein
GMXX1037, Steinach
GMXX1038, Tonisvorst
GMXX1039, Bad Emstal
GMXX1040, Hackenheim
GMXX1041, Kirchheimbolanden
GMXX1042, Aurach
GMXX1043, Nachterstedt
GMXX1044, Heringsdorf
GMXX1045, Pirna
GMXX1046, Bexbach
GMXX1047, Dipperz
GMXX1048, Schonwald im Schwarzwald
GMXX1049, Reinsfeld
GMXX1050, Lucka
GMXX1051, Palling
GMXX1052, Offenbach an der Queich
GMXX1053, Schlier
GMXX1054, Hammersbach
GMXX1055, Rheden
GMXX1056, Heist
GMXX1057, Furstenau
GMXX1058, Farchant
GMXX1059, Florsheim-Dalsheim
GMXX1060, Oberelsbach
GMXX1061, Lorch
GMXX1062, Zeitlarn
GMXX1063, Warburg
GMXX1064, Kolbingen
GMXX1065, Engen
GMXX1066, Frauenneuharting
GMXX1067, Schoffengrund
GMXX1068, Grosslittgen
GMXX1069, Sasbachwalden
GMXX1070, Olfen
GMXX1071, Oberboihingen
GMXX1072, Borssum
GMXX1073, Rehna
GMXX1074, Odernheim am Glan
GMXX1075, Hoyerswerda
GMXX1076, Herzogenaurach
GMXX1077, Claussnitz
GMXX1078, Langenweddingen
GMXX1079, Langenfeld/Rheinland
GMXX1080, Kuhlungsborn
GMXX1081, Heddesheim
GMXX1082, Pfaffenhofen
GMXX1083, Herbstein
GMXX1084, Trappenkamp
GMXX1085, Neu Darchau
GMXX1086, Diez
GMXX1087, Buhlerzell
GMXX1088, Dannenfels
GMXX1089, Apfeldorf
GMXX1090, Mossautal
GMXX1091, Oerlinghausen
GMXX1092, Tiefenbronn
GMXX1093, Gladbeck
GMXX1094, Langenbrettach
GMXX1095, Wittislingen
GMXX1096, Saalburg
GMXX1097, Schwarzenbach/Wald
GMXX1098, Auenwald
GMXX1099, Rogling
GMXX1100, Mihla
GMXX1101, Veitshochheim
GMXX1102, Johannesberg
GMXX1103, Tarmstedt
GMXX1104, Nerchau
GMXX1105, Geslau
GMXX1106, Hopfingen
GMXX1107, Hergatz
GMXX1108, Leutesdorf
GMXX1109, Schondorf
GMXX1110, Bad Essen
GMXX1111, Wolfhagen
GMXX1112, Wilhelmsdorf
GMXX1113, Krickenbach
GMXX1114, Kirchzarten
GMXX1115, Burgberg i. Allgau
GMXX1116, Efringen-Kirchen
GMXX1117, Sachsen
GMXX1118, Stadtkyll
GMXX1119, Nubbel
GMXX1120, Diespeck
GMXX1121, Leiwen
GMXX1122, Westerholt
GMXX1123, Unterwaldhausen
GMXX1124, Rheinberg
GMXX1125, Olbersdorf
GMXX1126, Bad Sooden-Allendorf
GMXX1127, Bad Worishofen
GMXX1128, Untergriesbach
GMXX1129, Obernzell
GMXX1130, Straupitz
GMXX1131, Bargfeld-Stegen
GMXX1132, Gebhardshain
GMXX1133, Keltern
GMXX1134, Wabern
GMXX1135, Fassberg
GMXX1136, Rastow
GMXX1137, Birkenwerder bei Berlin
GMXX1138, Schwetzingen
GMXX1139, Heldrungen
GMXX1140, Beidenfleth
GMXX1141, Ramstein-Miesenbach
GMXX1142, Trierweiler
GMXX1143, Hennstedt
GMXX1144, Geislingen/Steige
GMXX1145, Dietingen
GMXX1146, Ergolding
GMXX1147, Burgstadt
GMXX1148, Asperg
GMXX1149, Unterwossen
GMXX1150, Morsbach
GMXX1151, Achslach
GMXX1152, Reinbek
GMXX1153, Oberwesel
GMXX1154, Kohlberg
GMXX1155, Rutesheim
GMXX1156, Trittenheim
GMXX1157, Backnang
GMXX1158, Wippra
GMXX1159, Worth/Donau
GMXX1160, Hochstadt
GMXX1161, Neugersdorf
GMXX1162, Riedlingen
GMXX1163, Senftenberg
GMXX1164, Eberhardzell
GMXX1165, Walting
GMXX1166, Puttlingen
GMXX1167, Eschau
GMXX1168, Ehekirchen
GMXX1169, Erlabrunn
GMXX1170, Dietersburg
GMXX1171, Satrup
GMXX1172, Zella-Mehlis
GMXX1173, Diepholz
GMXX1174, Wessling
GMXX1175, Legden
GMXX1176, Bautzen
GMXX1177, Wieslet
GMXX1178, Rentweinsdorf
GMXX1179, Dettelbach
GMXX1180, Reichartshausen
GMXX1181, Prutting
GMXX1182, Halsbach
GMXX1183, Vordorf
GMXX1184, Markt Nordheim
GMXX1185, Wilhermsdorf
GMXX1186, Bernkastel-Kues
GMXX1187, Meisenheim
GMXX1188, Ribnitz-Damgarten
GMXX1189, Ebelsbach
GMXX1190, Otterstadt
GMXX1191, Bernried
GMXX1192, Hessisch Lichtenau
GMXX1193, Straussfurt
GMXX1194, Augustdorf
GMXX1195, Bad Harzburg
GMXX1196, Wolfersheim
GMXX1197, Lubben
GMXX1198, Rummingen
GMXX1199, Krov
GMXX1200, Elbingerode
GMXX1201, Lutter am Barenberge
GMXX1202, Oldenburg in Holstein
GMXX1203, Dommitzsch
GMXX1204, Burscheid
GMXX1205, Espelkamp
GMXX1206, Bahlingen
GMXX1207, Ebeleben
GMXX1208, Wiesentheid
GMXX1209, Reinstorf
GMXX1210, Landsberg/Lech
GMXX1211, Leiferde
GMXX1212, Pronstorf
GMXX1213, Sehestedt
GMXX1214, Neetze
GMXX1215, Aumuhle
GMXX1216, Bachingen
GMXX1217, Witzhave
GMXX1218, Nordstemmen
GMXX1219, Weissenberg
GMXX1220, Kronau
GMXX1221, Wittmund
GMXX1222, Grossweil
GMXX1223, Warnow
GMXX1224, Osterhofen
GMXX1225, Werder
GMXX1226, Greussen
GMXX1227, Gollheim
GMXX1228, Sonnenbuhl
GMXX1229, Niestetal
GMXX1230, Kalbe
GMXX1231, Fussen
GMXX1232, Niedernhausen
GMXX1233, Wennigsen
GMXX1234, Unterkirnach
GMXX1235, Neckargerach
GMXX1236, Dernau
GMXX1237, Otzingen
GMXX1238, Neidlingen
GMXX1239, Markt Rettenbach
GMXX1240, Rohr i. NB
GMXX1241, Eckental
GMXX1242, Obersussbach
GMXX1243, Bulkau
GMXX1244, Welschbillig
GMXX1245, Tetenhusen
GMXX1246, Wester-Ohrstedt
GMXX1247, Nierstein
GMXX1248, Weismain
GMXX1249, Zinnowitz
GMXX1250, Wahlstedt
GMXX1251, Nusttal
GMXX1252, Lamstedt
GMXX1253, Leimersheim
GMXX1254, Mellrichstadt
GMXX1255, Kullstedt
GMXX1256, Bohmenkirch
GMXX1257, Schollnach
GMXX1258, Dornstadt
GMXX1259, Nordhastedt
GMXX1260, Thale
GMXX1261, Wallenfels
GMXX1262, Pilsach
GMXX1263, Dierdorf
GMXX1264, Sersheim
GMXX1265, Feldatal
GMXX1266, Denkendorf
GMXX1267, Breitscheid
GMXX1268, Schaalby
GMXX1269, Barntrup
GMXX1270, Roitzsch
GMXX1271, Gschwend
GMXX1272, Unnau
GMXX1273, Berlin-West
GMXX1274, Stolpen
GMXX1275, Stadecken-Elsheim
GMXX1276, Berge
GMXX1277, Insel Hiddensee
GMXX1278, Schillingen
GMXX1279, Grunkraut
GMXX1280, Neu-Anspach
GMXX1281, Cossebaude
GMXX1282, Mahlstetten
GMXX1283, Wilsum
GMXX1284, Trostau
GMXX1285, Selent
GMXX1286, Mulsen St. Jacob
GMXX1287, Dogern
GMXX1288, Dammbach
GMXX1289, Gescher
GMXX1290, Mettingen
GMXX1291, Zwingenberg
GMXX1292, Bad Schandau
GMXX1293, Polling
GMXX1294, Marlow
GMXX1295, Windsbach
GMXX1296, Soderstorf
GMXX1297, Grevenbroich
GMXX1298, Thaining
GMXX1299, Oederan
GMXX1300, Kienberg
GMXX1301, Pohl
GMXX1302, Rohlstorf
GMXX1303, Obergriesbach
GMXX1304, Braunsbedra
GMXX1305, Durach
GMXX1306, Laupheim
GMXX1307, Boll
GMXX1308, Jungholz
GMXX1309, Romrod
GMXX1310, Sontheim
GMXX1311, Munsterhausen
GMXX1312, Hochstadt/Main
GMXX1313, Hassloch
GMXX1314, Ssberherrn
GMXX1315, Weissdorf
GMXX1316, Freudental
GMXX1317, Finnentrop
GMXX1318, Fridolfing
GMXX1319, Frankweiler
GMXX1320, Oppenweiler
GMXX1321, Harsefeld
GMXX1322, Alteglofsheim
GMXX1323, Berchtesgaden
GMXX1324, Egeln
GMXX1325, Upgant-Schott
GMXX1326, Schwienau
GMXX1327, Kutzenhausen
GMXX1328, Emmingen-Liptingen
GMXX1329, Pfreimd
GMXX1330, Langenau
GMXX1331, Geisenhausen
GMXX1332, Steinheim/Albuch
GMXX1333, Dossenheim
GMXX1334, Erwitte
GMXX1335, Konigsfeld
GMXX1336, Bischofsheim
GMXX1337, Polsingen
GMXX1338, Lutzow
GMXX1339, Fursteneck
GMXX1340, Damme
GMXX1341, Regesbostel
GMXX1342, Owen
GMXX1343, Rheurdt
GMXX1344, Oberottmarshausen
GMXX1345, Dohlau
GMXX1346, Hallstadt
GMXX1347, Weiterstadt
GMXX1348, Ruschberg
GMXX1349, Linden
GMXX1350, Fuldatal
GMXX1351, Parkstetten
GMXX1352, Wonfurt
GMXX1353, Treffurt
GMXX1354, Strausberg
GMXX1355, Kurnbach
GMXX1356, Stallwang
GMXX1357, Hosena
GMXX1358, Stodtlen
GMXX1359, Storkow
GMXX1360, Hilter/Teutoburger Wald
GMXX1361, Lohfelden
GMXX1362, Teupitz
GMXX1363, Jordenstorf
GMXX1364, Bad Grund
GMXX1365, Karlstein
GMXX1366, Gerhardshofen
GMXX1367, Kranenburg
GMXX1368, Taufkirchen
GMXX1369, Wettstetten
GMXX1370, Bibertal
GMXX1371, Mintraching
GMXX1372, Schallodenbach
GMXX1373, Kosching
GMXX1374, Prum
GMXX1375, Mindelstetten
GMXX1376, Remlingen
GMXX1377, Prisdorf
GMXX1378, Salzwedel
GMXX1379, Germering
GMXX1380, Schonborn
GMXX1381, Heinsen
GMXX1382, Zingst
GMXX1383, Stadlern
GMXX1384, Laufen
GMXX1385, Langgons
GMXX1386, Nordrach
GMXX1387, Ziesar
GMXX1388, Zweiflingen
GMXX1389, Herbertingen
GMXX1390, Herxheim
GMXX1391, Pettendorf
GMXX1392, Lauta
GMXX1393, Bretten
GMXX1394, Gossweinstein
GMXX1395, Griesbach
GMXX1396, Wolfertschwenden
GMXX1397, Schacht-Audorf
GMXX1398, Langweiler
GMXX1399, Bad Lauchstadt
GMXX1400, Schoneworde
GMXX1401, Abstatt
GMXX1402, Urmitz
GMXX1403, Spatzenhausen
GMXX1404, Burgkunstadt
GMXX1405, Cremlingen
GMXX1406, Hurlach
GMXX1407, Ludwigschorgast
GMXX1408, Hohn
GMXX1409, Dielkirchen
GMXX1410, Buhl
GMXX1411, Doberlug-Kirchhain
GMXX1412, Hagen im Bremischen
GMXX1413, Gersthofen
GMXX1414, Billigheim-Ingenheim
GMXX1415, Blaibach
GMXX1416, Waldbrunn
GMXX1417, Mayschoss
GMXX1418, Kirchdorf/Amper
GMXX1419, Muhlacker
GMXX1420, Gunningen
GMXX1421, Irschenberg
GMXX1422, Grosswallstadt
GMXX1423, Uder
GMXX1424, Embsen
GMXX1425, Lahstedt
GMXX1426, Kirchanschoring
GMXX1427, Eschenback/Oberpfalz
GMXX1428, Guxhagen
GMXX1429, Henstedt-Ulzburg
GMXX1430, Mohnesee
GMXX1431, Gross-Rohrheim
GMXX1432, Medard
GMXX1433, Gundelfingen
GMXX1434, Treuen
GMXX1435, Norvenich
GMXX1436, Balzhausen
GMXX1437, Ellerbek
GMXX1438, Grossbettlingen
GMXX1439, Vechelde
GMXX1440, Steinbach-Hallenberg
GMXX1441, Muhlau
GMXX1442, Rollbach
GMXX1443, Ludenscheid
GMXX1444, Hambrucken
GMXX1445, Tiefenbach
GMXX1446, Rieseby
GMXX1447, Attendorn
GMXX1448, Gutach
GMXX1449, Achstetten
GMXX1450, Alfdorf
GMXX1451, Bruckberg
GMXX1452, Radeberg
GMXX1453, Eitensheim
GMXX1454, Meyenburg
GMXX1455, Datteln
GMXX1456, Lahnau
GMXX1457, Worth/Rhein
GMXX1458, Traunreut
GMXX1459, Reil
GMXX1460, Albaching
GMXX1461, Werne
GMXX1462, Schiltberg
GMXX1463, Bunde
GMXX1464, Gruna
GMXX1465, Lautenbach
GMXX1466, Rackwitz
GMXX1467, Leopoldshohe
GMXX1468, Winnert
GMXX1469, Johanngeorgenstadt
GMXX1470, Erkheim
GMXX1471, Niederkruchten
GMXX1472, Strassenhaus
GMXX1473, Selk
GMXX1474, Hohenpolding
GMXX1475, Bentzin
GMXX1476, Burgpreppach
GMXX1477, Radolfzell
GMXX1478, Gunzburg
GMXX1479, Weingarten
GMXX1480, Berghulen
GMXX1481, Bickenbach
GMXX1482, Aspach
GMXX1483, Perl
GMXX1484, Langenselbold
GMXX1485, Alfeld/Leine
GMXX1486, Aach
GMXX1487, Schirnding
GMXX1488, Arzfeld
GMXX1489, Stavern
GMXX1490, Vettelschoss
GMXX1491, Engstingen
GMXX1492, Bad Feilnbach
GMXX1493, Ummendorf
GMXX1494, Schluchtern
GMXX1495, Grunsfeld
GMXX1496, Burow
GMXX1497, Hartenholm
GMXX1498, Eckartsberga
GMXX1499, Sternenfels
GMXX1500, Oberreichenbach
GMXX1501, Neuengors
GMXX1502, Baunatal
GMXX1503, Krumhermersdorf
GMXX1504, Schonach im Schwarzwald
GMXX1505, Wittighausen
GMXX1506, Kallmunz
GMXX1507, Grossbottwar
GMXX1508, Eggingen
GMXX1509, Meckenheim
GMXX1510, Stadtlengsfeld
GMXX1511, Eschenburg
GMXX1512, Theres
GMXX1513, Nahrendorf
GMXX1514, Herbrechtingen
GMXX1515, Burgrieden
GMXX1516, Langendorf
GMXX1517, Deining
GMXX1518, Sulzbach-Laufen
GMXX1519, Hengersberg
GMXX1520, Langenaltheim
GMXX1521, Mespelbrunn
GMXX1522, Sankt Margen
GMXX1523, Kindenheim
GMXX1524, Schneverdingen
GMXX1525, Lubtheen
GMXX1526, Dielheim
GMXX1527, Berg/Pfalz
GMXX1528, Kutenholz
GMXX1529, Geiselberg
GMXX1530, Erolzheim
GMXX1531, Lehrensteinsfeld
GMXX1532, Stimpfach
GMXX1533, Trebur
GMXX1534, Neustadt
GMXX1535, Treia
GMXX1536, Wurmsham
GMXX1537, Bad Rippoldsau-Schapbach
GMXX1538, Neuhausen
GMXX1539, Rakow
GMXX1540, Meuselwitz
GMXX1541, Tauberbischofsheim
GMXX1542, Halver
GMXX1543, Lobau
GMXX1544, Babensham
GMXX1545, Prerow
GMXX1546, Marquartstein
GMXX1547, Trippstadt
GMXX1548, Lubbow
GMXX1549, Belzig
GMXX1550, Hohenleuben
GMXX1551, Reinhardshagen
GMXX1552, Widdern
GMXX1553, Sachsenbrunn
GMXX1554, Nieheim
GMXX1555, Prieros
GMXX1556, Bempflingen
GMXX1557, Munchsteinach
GMXX1558, Kemnath
GMXX1559, Betzdorf
GMXX1560, Wiesau
GMXX1561, Oppenau
GMXX1562, Polle
GMXX1563, Dorum
GMXX1564, Kleinlangheim
GMXX1565, Haiterbach
GMXX1566, Berne
GMXX1567, Kirchdorf/Wald
GMXX1568, Weiskirchen
GMXX1569, Otzberg
GMXX1570, Grossbreitenbach
GMXX1571, Wulfrath
GMXX1572, Friedland
GMXX1573, Heidenheim/Brenz
GMXX1574, Bad Schwalbach
GMXX1575, Burchau
GMXX1576, Massbach
GMXX1577, Riedenberg
GMXX1578, Rietschen
GMXX1579, Rathenow
GMXX1580, Baddeckenstedt
GMXX1581, Probsteierhagen
GMXX1582, Loxstedt
GMXX1583, Bischweier
GMXX1584, Rennertshofen
GMXX1585, Ohningen
GMXX1586, Pouch
GMXX1587, Kroning
GMXX1588, Albertshofen
GMXX1589, Neuburg/Inn
GMXX1590, Hage
GMXX1591, Ebringen
GMXX1592, Bergen/Rugen
GMXX1593, Brodersby
GMXX1594, Odenthal
GMXX1595, Reichertsheim
GMXX1596, Oberriexingen
GMXX1597, Usingen
GMXX1598, Iffezheim
GMXX1599, Berkheim
GMXX1600, Teichwolframsdorf
GMXX1601, Untergruppenbach
GMXX1602, Schnaittach
GMXX1603, Arnschwang
GMXX1604, Schiltach
GMXX1605, Wietzendorf
GMXX1606, Felm
GMXX1607, Wissen
GMXX1608, Hockenheim
GMXX1609, Fahrenzhausen
GMXX1610, Dickenschied
GMXX1611, Bad Munstereifel
GMXX1612, Obernkirchen
GMXX1613, Asbach-Baumenheim
GMXX1614, Donnersdorf
GMXX1615, Goggingen
GMXX1616, Ohrdruf
GMXX1617, Rottenburg/Laaber
GMXX1618, Ochsenhausen
GMXX1619, Bebra
GMXX1620, Neufeld
GMXX1621, Hambergen
GMXX1622, Reischach
GMXX1623, Weilbach
GMXX1624, Langquaid
GMXX1625, Berkenthin
GMXX1626, Staufenberg
GMXX1627, Bad Herrenalb
GMXX1628, Oberlungwitz
GMXX1629, Kleinostheim
GMXX1630, Demmin
GMXX1631, Langenfeld
GMXX1632, Limburg
GMXX1633, Sassnitz
GMXX1634, Kaisersbach
GMXX1635, Neuhutten
GMXX1636, Elsterberg
GMXX1637, Gartz
GMXX1638, Neuborger
GMXX1639, Friedeburg
GMXX1640, Kottgeisering
GMXX1641, Timmendorfer Strand
GMXX1642, Wanderup
GMXX1643, Ichtershausen
GMXX1644, Schwabstedt
GMXX1645, Reichenbach/Fils
GMXX1646, Leutenbach
GMXX1647, Hetlingen
GMXX1648, Immendingen
GMXX1649, Etzenricht
GMXX1650, Spreenhagen
GMXX1651, Wendlingen am Neckar
GMXX1652, Herford
GMXX1653, Muhlheim/Main
GMXX1654, Wettringen
GMXX1655, Aufsess
GMXX1656, Rochlitz
GMXX1657, Iserlohn
GMXX1658, Tussling
GMXX1659, Scheuring
GMXX1660, Espenau
GMXX1661, Bad Rappenau
GMXX1662, Floss
GMXX1663, Hohenleipisch
GMXX1664, Geisenheim
GMXX1665, Butzbach
GMXX1666, Reichenberg
GMXX1667, Dorverden
GMXX1668, Neualbenreuth
GMXX1669, Lorup
GMXX1670, Rethem
GMXX1671, Messel
GMXX1672, Buddenstedt
GMXX1673, Linsburg
GMXX1674, Dassow
GMXX1675, Ketzin
GMXX1676, Freyburg
GMXX1677, Steinbach/Wald
GMXX1678, Lisberg
GMXX1679, Kenn
GMXX1680, Pommersfelden
GMXX1681, Nortrup
GMXX1682, Marienhagen
GMXX1683, Eibenstock
GMXX1684, Zell/Harmersbach
GMXX1685, Hemer
GMXX1686, Hofbieber
GMXX1687, Konigstein
GMXX1688, Isselburg
GMXX1689, Modautal
GMXX1690, Bad Oeynhausen
GMXX1691, Rottenburg/Neckar
GMXX1692, Heimbach
GMXX1693, Siegenburg
GMXX1694, Kalkar
GMXX1695, Rielasingen-Worblingen
GMXX1696, Kirchzell
GMXX1697, Saerbeck
GMXX1698, Pfatter
GMXX1699, Waldsolms
GMXX1700, Sehma
GMXX1701, Windach
GMXX1702, Heltersberg
GMXX1703, Roth
GMXX1704, Diesdorf
GMXX1705, Wechingen
GMXX1706, Biberach an der Riss
GMXX1707, Hillerse
GMXX1708, Suthfeld
GMXX1709, Jessnitz
GMXX1710, Gummersbach
GMXX1711, Auma
GMXX1712, Bad Iburg
GMXX1713, Eschershausen
GMXX1714, Mainbernheim
GMXX1715, Raubling
GMXX1716, Toging
GMXX1717, Gluckstadt
GMXX1718, Espenhain
GMXX1719, Treuchtlingen
GMXX1720, Kitzscher
GMXX1721, Jesenwang
GMXX1722, Maikammer
GMXX1723, Spechbach
GMXX1724, Holtsee
GMXX1725, Hanerau-Hademarschen
GMXX1726, Hanhofen
GMXX1727, Callbach
GMXX1728, Wolfschlugen
GMXX1729, Lichtenstein
GMXX1730, Nahe
GMXX1731, Lubbecke
GMXX1732, Dudenhofen
GMXX1733, Ettal
GMXX1734, Wollstadt
GMXX1735, Rimpar
GMXX1736, Schwerte
GMXX1737, Annweiler am Trifels
GMXX1738, Theilenhofen
GMXX1739, Schleching
GMXX1740, Beckingen
GMXX1741, Mistelgau
GMXX1742, Erkelenz
GMXX1743, Altendorf
GMXX1744, Bad Laasphe
GMXX1745, Seestermuhe
GMXX1746, St. Johann
GMXX1747, Bad Sassendorf
GMXX1748, Hechingen
GMXX1749, Eberdingen
GMXX1750, Erndtebruck
GMXX1751, Maasholm
GMXX1752, Nittenau
GMXX1753, Alpirsbach
GMXX1754, Petersaurach
GMXX1755, Scheidegg
GMXX1756, Gusten
GMXX1757, Ratekau
GMXX1758, Werneck
GMXX1759, Genderkingen
GMXX1760, Gravenwiesbach
GMXX1761, Lahr/Schwarzwald
GMXX1762, Lutjensee
GMXX1763, Lottstetten
GMXX1764, Thedinghausen
GMXX1765, Sorup
GMXX1766, Horgertshausen
GMXX1767, Saulgau
GMXX1768, Bernhardswald
GMXX1769, Freihung
GMXX1770, Bad Colberg-Heldburg
GMXX1771, Lunzenau
GMXX1772, Nauheim
GMXX1773, Emskirchen
GMXX1774, Dotlingen
GMXX1775, Buchenbeuren
GMXX1776, Floha
GMXX1777, Schotten
GMXX1778, Wildeck
GMXX1779, Bad Klosterlausnitz
GMXX1780, Ingelheim
GMXX1781, Heek
GMXX1782, Saterland
GMXX1783, Grossenworden
GMXX1784, Grossalmerode
GMXX1785, Neustadt/Rubenberge
GMXX1786, Himbergen
GMXX1787, Grafenau
GMXX1788, Eisenach
GMXX1789, Neckarzimmern
GMXX1790, Fischbachau
GMXX1791, Heinsberg
GMXX1792, Schlieben
GMXX1793, Langerwehe
GMXX1794, Dillingen/Donau
GMXX1795, Neustrelitz
GMXX1796, Gattendorf
GMXX1797, Mittenwald
GMXX1798, Reifenberg
GMXX1799, Offenberg
GMXX1800, Sulz am Neckar
GMXX1801, Konigsmoos
GMXX1802, Ebersbach an der Fils
GMXX1803, Egenhausen
GMXX1804, Kreimbach-Kaulbach
GMXX1805, Bordesholm
GMXX1806, Wolnzach
GMXX1807, Triftern
GMXX1808, Kleinblittersdorf
GMXX1809, Kerken
GMXX1810, Wangerooge
GMXX1811, Willroth
GMXX1812, Geversdorf
GMXX1813, Rostock
GMXX1814, Marne
GMXX1815, Neuwurschnitz
GMXX1816, Freigericht
GMXX1817, Rossdorf
GMXX1818, Senzig
GMXX1819, Brackel
GMXX1820, Andechs
GMXX1821, Spiesen-Elversberg
GMXX1822, Kirchseeon
GMXX1823, Baisweil
GMXX1824, Lenningen
GMXX1825, Nadrensee
GMXX1826, Nesselwang
GMXX1827, Glewitz
GMXX1828, Mammendorf
GMXX1829, Immenhausen
GMXX1830, Altenburg
GMXX1831, Utzenfeld
GMXX1832, Meissenheim
GMXX1833, Rauenberg
GMXX1834, Lemwerder
GMXX1835, Schwarze Pumpe
GMXX1836, Uehlfeld
GMXX1837, Albersdorf
GMXX1838, Aichstetten
GMXX1839, Herschweiler-Pettersheim
GMXX1840, Hennef
GMXX1841, Birkenfeld
GMXX1842, Assamstadt
GMXX1843, Burgstetten
GMXX1844, Magstadt
GMXX1845, Leupoldsgrun
GMXX1846, Irsee
GMXX1847, Boos
GMXX1848, Linsengericht
GMXX1849, Loitz
GMXX1850, Ruhpolding
GMXX1851, Finning
GMXX1852, Lobnitz
GMXX1853, Schmitten
GMXX1854, Dinslaken
GMXX1855, Lohnsfeld
GMXX1856, Ellenz-Poltersdorf
GMXX1857, Durrholz
GMXX1858, Sollingen
GMXX1859, Schechen
GMXX1860, Utting
GMXX1861, Prosen
GMXX1862, Furstenwalde
GMXX1863, Lengenwang
GMXX1864, Schlema
GMXX1865, Neusitz
GMXX1866, Nandlstadt
GMXX1867, Deilingen
GMXX1868, Rugland
GMXX1869, Werl
GMXX1870, Northeim
GMXX1871, Ludwigsstadt
GMXX1872, Kahla
GMXX1873, Ilvesheim
GMXX1874, Zerf
GMXX1875, Fluorn-Winzeln
GMXX1876, Laugna
GMXX1877, Erftstadt
GMXX1878, Steindorf
GMXX1879, Pliening
GMXX1880, Rockingen
GMXX1881, Nieste
GMXX1882, Arberg
GMXX1883, Bas Wildbach
GMXX1884, Unterdiessen
GMXX1885, Wiedensahl
GMXX1886, Warthausen
GMXX1887, Miltach
GMXX1888, Hamweddel
GMXX1889, Feuchtwangen
GMXX1890, Langenberg
GMXX1891, Eberstadt
GMXX1892, Versmold
GMXX1893, Neuendettelsau
GMXX1894, Markgroningen
GMXX1895, Oberdolling
GMXX1896, Maulburg
GMXX1897, Puschendorf
GMXX1898, Sulzemoos
GMXX1899, Gernsbach
GMXX1900, Ducherow
GMXX1901, Wiesthal
GMXX1902, Wettenberg
GMXX1903, Hemau
GMXX1904, Berg im Gau
GMXX1905, Weilerswist
GMXX1906, Grossenluder
GMXX1907, Michendorf
GMXX1908, Ittlingen
GMXX1909, Fredersdorf-Vogelsdorf
GMXX1910, Parchim
GMXX1911, Gross-Umstadt
GMXX1912, Flieden
GMXX1913, Stotten
GMXX1914, Oberschweinbach
GMXX1915, Dombuhl
GMXX1916, Dinkelscherben
GMXX1917, Sulzberg
GMXX1918, Soltau
GMXX1919, Neuzelle
GMXX1920, Haibach
GMXX1921, Schwarzach bei Nabburg
GMXX1922, Berg
GMXX1923, Carlsberg
GMXX1924, Pless
GMXX1925, Untermeitingen
GMXX1926, Denklingen
GMXX1927, Brunn
GMXX1928, Ahlbeck
GMXX1929, Bad Wiessee
GMXX1930, Jena
GMXX1931, Angelburg
GMXX1932, Happurg
GMXX1933, Irsch
GMXX1934, Grossdubrau
GMXX1935, Freden
GMXX1936, Gronenbach
GMXX1937, Salzkotten
GMXX1938, Hergisdorf
GMXX1939, Hofheim/Unterfranken
GMXX1940, Heiligenhafen
GMXX1941, Ottenhofen
GMXX1942, Langerringen
GMXX1943, Saalfeld
GMXX1944, Reisbach
GMXX1945, Prosselsheim
GMXX1946, Wrestedt
GMXX1947, Wiernsheim
GMXX1948, Weiherhammer
GMXX1949, Bad Wildungen
GMXX1950, Barmstedt
GMXX1951, Blankenheim
GMXX1952, Hornbach
GMXX1953, Asselfingen
GMXX1954, Bolanden
GMXX1955, Neuburg-Steinhausen
GMXX1956, Adelzhausen
GMXX1957, Balgheim
GMXX1958, Auhausen
GMXX1959, Neckarsulm
GMXX1960, Hahnbach
GMXX1961, Kolbermoor
GMXX1962, Steinpleis
GMXX1963, Kirn
GMXX1964, Haselbach
